ID_ZLECENIA_PALONA;DTZAPIS;ILOSC_PALONA;NUMERZASYPU;IDZLECENIE;NUMERPIECA;Anulowany;Zagubiona;SUMA_ZIELONEJ;QuantityError;PREV_ILOSC_PALONA;Posted;ZbiornikKawyPalonej;LockedByEditor;dtLastEdited;ExternalErrorCleaner;READJUSTED_BY;TruckNo1;TruckNo2;dtRoastingStart;dtRoastingFinish;ikWh_counter_start;ikWh_counter_finish;im3_counter_start;im3_counter_finish;ikWh_multiplier;im3_multiplier;ikWh_unit_name;im3_unit_name;ikWh_consumption;im3_consumption;ikWh_counter1_start;ikWh_counter1_finish;ikWh_multiplier1;ikWh_unit_name1;ikWh_consumption1;ikWh_total_consumption;lTriggerCounter
1200269;2023-12-05 18:47:47.677;344,1;8;137984;3000;0;NULL;401,4;0;344,1;1;645;NULL;2023-12-05 19:10:43.940;NULL;NULL;NULL;NULL;2023-12-05 18:54:44.900;2023-12-05 19:01:40.663;1041663;1041679;467406;467415;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;464
1200268;2023-12-05 18:45:25.257;521,5;2;137986;4000;0;NULL;600,5;0;521,5;1;651;NULL;2023-12-05 19:15:43.640;NULL;NULL;NULL;NULL;2023-12-05 19:01:58.520;2023-12-05 19:09:49.900;3813557;3813568;11387189;11388519;1;1;kWh;m3;11;1330;10178079;10178222;0,01;kWh;1,43;12,43;8862
1200267;2023-12-05 18:39:56.390;344,1;7;137984;3000;0;NULL;401,4;0;344,1;1;645;NULL;2023-12-05 19:03:44.440;NULL;NULL;NULL;NULL;2023-12-05 18:47:29.820;2023-12-05 18:53:54.630;1041646;1041661;467397;467406;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;462
1200266;2023-12-05 18:38:02.000;519,9;1;137986;4000;0;NULL;599;0;519,9;1;651;NULL;2023-12-05 19:05:44.237;NULL;NULL;NULL;NULL;2023-12-05 18:50:50.560;2023-12-05 18:58:43.063;3813543;3813553;11385869;11387189;1;1;kWh;m3;10;1320;10177712;10178011;0,01;kWh;2,99;12,99;8861
1200265;2023-12-05 18:32:43.430;343,6;6;137984;3000;0;NULL;400,3;0;343,6;1;645;NULL;2023-12-05 18:55:44.190;NULL;NULL;NULL;NULL;2023-12-05 18:39:20.030;2023-12-05 18:46:06.997;1041628;1041643;467387;467396;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;460
1200264;2023-12-05 18:23:53.940;514,1;4;137985;4000;0;NULL;600,2;0;514,1;1;607;NULL;2023-12-05 18:48:44.287;NULL;NULL;NULL;NULL;2023-12-05 18:33:19.917;2023-12-05 18:40:49.240;3813521;3813533;11384528;11385869;1;1;kWh;m3;12;1341;10177246;10177439;0,01;kWh;1,93;13,93;8860
1200263;2023-12-05 18:19:06.980;342,4;5;137984;3000;0;NULL;400,3;0;342,4;1;644;NULL;2023-12-05 18:47:44.373;NULL;NULL;NULL;NULL;2023-12-05 18:31:34.827;2023-12-05 18:38:43.877;1041611;1041627;467376;467387;1;1;kWh;m3;16;11;NULL;NULL;NULL;NULL;NULL;16;458
1200262;2023-12-05 18:13:54.520;512,7;3;137985;4000;0;NULL;600,4;0;512,7;1;607;NULL;2023-12-05 18:37:43.660;NULL;NULL;NULL;NULL;2023-12-05 18:25:14.107;2023-12-05 18:32:30.167;3813510;3813520;11383177;11384528;1;1;kWh;m3;10;1351;10177005;10177215;0,01;kWh;2,1;12,1;8859
1200261;2023-12-05 18:09:53.530;342;4;137984;3000;0;NULL;400,5;0;342;1;644;NULL;2023-12-05 18:34:43.850;NULL;NULL;NULL;NULL;2023-12-05 18:18:39.157;2023-12-05 18:25:31.537;1041582;1041597;467363;467373;1;1;kWh;m3;15;10;NULL;NULL;NULL;NULL;NULL;15;456
1200260;2023-12-05 18:04:46.853;516,8;2;137985;4000;0;NULL;606,1;0;516,8;1;607;NULL;2023-12-05 18:28:43.533;NULL;NULL;NULL;NULL;2023-12-05 18:14:41.810;2023-12-05 18:21:55.190;3813496;3813506;11381818;11383177;1;1;kWh;m3;10;1359;10176727;10176908;0,01;kWh;1,81;11,81;8858
1200259;2023-12-05 17:59:07.657;345,5;3;137984;3000;0;NULL;406;0;345,5;1;644;NULL;2023-12-05 18:24:44.170;NULL;NULL;NULL;NULL;2023-12-05 18:09:21.377;2023-12-05 18:15:59.020;1041560;1041576;467351;467362;1;1;kWh;m3;16;11;NULL;NULL;NULL;NULL;NULL;16;454
1200258;2023-12-05 17:55:51.000;516;1;137985;4000;0;NULL;603,9;0;516;1;607;NULL;2023-12-05 18:21:43.547;NULL;NULL;NULL;NULL;2023-12-05 18:06:32.870;2023-12-05 18:13:55.983;3813485;3813495;11380458;11381818;1;1;kWh;m3;10;1360;10176331;10176702;0,01;kWh;3,71;13,71;8857
1200257;2023-12-05 17:48:03.617;345,5;2;137984;3000;0;NULL;403,9;0;345,5;1;644;NULL;2023-12-05 18:14:44.030;NULL;NULL;NULL;NULL;2023-12-05 17:58:23.873;2023-12-05 18:05:03.943;1041536;1041551;467339;467350;1;1;kWh;m3;15;11;NULL;NULL;NULL;NULL;NULL;15;452
1200256;2023-12-05 17:43:41.790;514,1;8;137983;4000;0;NULL;600,2;0;514,1;1;605;NULL;2023-12-05 18:08:45.403;NULL;NULL;NULL;NULL;2023-12-05 17:55:03.897;2023-12-05 18:02:14.577;3813469;3813479;11379114;11380458;1;1;kWh;m3;10;1344;10176029;10176226;0,01;kWh;1,97;11,97;8856
1200255;2023-12-05 17:39:12.000;343;1;137984;3000;0;NULL;400,3;0;343;1;644;NULL;2023-12-05 18:03:43.563;NULL;NULL;NULL;NULL;2023-12-05 17:47:29.410;2023-12-05 17:54:30.527;1041512;1041526;467327;467338;1;1;kWh;m3;14;11;NULL;NULL;NULL;NULL;NULL;14;450
1200254;2023-12-05 17:34:56.457;513,6;7;137983;4000;0;NULL;600,2;0;513,6;1;605;NULL;2023-12-05 17:59:44.703;NULL;NULL;NULL;NULL;2023-12-05 17:45:12.813;2023-12-05 17:52:01.123;3813456;3813466;11377784;11379114;1;1;kWh;m3;10;1330;10175741;10175934;0,01;kWh;1,93;11,93;8855
1200253;2023-12-05 17:25:52.657;516,4;6;137983;4000;0;NULL;603,1;0;516,4;1;605;NULL;2023-12-05 17:50:44.267;NULL;NULL;NULL;NULL;2023-12-05 17:37:17.187;2023-12-05 17:44:53.380;3813444;3813456;11376451;11377784;1;1;kWh;m3;12;1333;10175498;10175728;0,01;kWh;2,3;14,3;8854
1200252;2023-12-05 17:23:01.253;344,8;6;137982;3000;0;NULL;400,1;0;344,8;1;643;NULL;2023-12-05 17:46:43.847;NULL;NULL;NULL;NULL;2023-12-05 17:30:32.780;2023-12-05 17:37:17.080;1041473;1041488;467314;467323;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;448
1200251;2023-12-05 17:16:40.073;515,5;5;137983;4000;0;NULL;602,8;0;515,5;1;605;NULL;2023-12-05 17:42:43.160;NULL;NULL;NULL;NULL;2023-12-05 17:28:59.990;2023-12-05 17:36:40.290;3813432;3813444;11375115;11376451;1;1;kWh;m3;12;1336;10175107;10175481;0,01;kWh;3,74;15,74;8853
1200250;2023-12-05 17:12:53.970;344,2;5;137982;3000;0;NULL;399,8;0;344,2;1;643;NULL;2023-12-05 17:37:44.367;NULL;NULL;NULL;NULL;2023-12-05 17:22:44.453;2023-12-05 17:28:59.890;1041454;1041469;467303;467313;1;1;kWh;m3;15;10;NULL;NULL;NULL;NULL;NULL;15;446
1200249;2023-12-05 17:06:49.210;514,2;4;137983;4000;0;NULL;599,9;0;514,2;1;605;NULL;2023-12-05 17:33:43.133;NULL;NULL;NULL;NULL;2023-12-05 17:21:01.540;2023-12-05 17:28:29.987;3813421;3813431;11373783;11375115;1;1;kWh;m3;10;1332;10174876;10175075;0,01;kWh;1,99;11,99;8852
1200248;2023-12-05 17:03:15.930;344,3;4;137982;3000;0;NULL;400,1;0;344,3;1;643;NULL;2023-12-05 17:27:44.547;NULL;NULL;NULL;NULL;2023-12-05 17:11:53.070;2023-12-05 17:18:47.867;1041431;1041446;467291;467302;1;1;kWh;m3;15;11;NULL;NULL;NULL;NULL;NULL;15;444
1200247;2023-12-05 16:57:28.320;515,8;3;137983;4000;0;NULL;602,9;0;515,8;1;605;NULL;2023-12-05 17:26:44.273;NULL;NULL;NULL;NULL;2023-12-05 17:12:54.570;2023-12-05 17:20:10.527;3813409;3813419;11372445;11373783;1;1;kWh;m3;10;1338;10174641;10174850;0,01;kWh;2,09;12,09;8851
1200246;2023-12-05 16:55:02.960;344,1;3;137982;3000;0;NULL;400;0;344,1;1;643;NULL;2023-12-05 17:17:44.323;NULL;NULL;NULL;NULL;2023-12-05 17:01:56.523;2023-12-05 17:08:52.617;1041408;1041424;467281;467290;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;442
1200245;2023-12-05 16:47:51.230;513,2;2;137983;4000;0;NULL;599,9;0;513,2;1;605;NULL;2023-12-05 17:17:44.350;NULL;NULL;NULL;NULL;2023-12-05 17:04:50.823;2023-12-05 17:11:53.173;3813397;3813407;11371107;11372445;1;1;kWh;m3;10;1338;10174427;10174610;0,01;kWh;1,83;11,83;8850
1200244;2023-12-05 16:45:16.070;344,6;2;137982;3000;0;NULL;400,1;0;344,6;1;643;NULL;2023-12-05 17:09:43.547;NULL;NULL;NULL;NULL;2023-12-05 16:54:28.237;2023-12-05 17:00:56.813;1041391;1041404;467270;467280;1;1;kWh;m3;13;10;NULL;NULL;NULL;NULL;NULL;13;440
1200243;2023-12-05 16:39:03.000;513,3;1;137983;4000;0;NULL;600;0;513,3;1;605;NULL;2023-12-05 17:10:43.613;NULL;NULL;NULL;NULL;2023-12-05 16:56:49.370;2023-12-05 17:03:53.927;3813386;3813396;11369756;11371107;1;1;kWh;m3;10;1351;10174024;10174377;0,01;kWh;3,53;13,53;8849
1200242;2023-12-05 16:35:56.000;344,9;1;137982;3000;0;NULL;400,1;0;344,9;1;643;NULL;2023-12-05 17:00:34.623;NULL;NULL;NULL;NULL;2023-12-05 16:44:06.720;2023-12-05 16:50:55.697;1041368;1041383;467259;467269;1;1;kWh;m3;15;10;NULL;NULL;NULL;NULL;NULL;15;438
1200241;2023-12-05 16:28:40.840;515;4;137981;4000;0;NULL;602,9;0;515;1;604;NULL;2023-12-05 17:00:34.600;1;18;NULL;NULL;2023-12-05 16:43:44.327;2023-12-05 16:50:55.800;3813369;3813380;11368461;11369756;1;1;kWh;m3;11;1295;10173644;10173857;0,01;kWh;2,13;13,13;NULL
1200240;2023-12-05 16:22:58.807;342,8;6;137980;3000;0;NULL;399,9;0;342,8;1;642;NULL;2023-12-05 16:49:43.730;NULL;NULL;NULL;NULL;2023-12-05 16:34:20.160;2023-12-05 16:40:56.627;1041346;1041361;467247;467258;1;1;kWh;m3;15;11;NULL;NULL;NULL;NULL;NULL;15;436
1200239;2023-12-05 16:19:40.793;516;3;137981;4000;0;NULL;603;0;516;0;604;NULL;2023-12-05 16:55:02.520;NULL;NULL;NULL;NULL;2023-12-05 16:35:21.713;2023-12-05 16:42:44.813;3813356;3813368;11367074;11368416;1;1;kWh;m3;12;1342;10173388;10173617;0,01;kWh;2,29;14,29;8848
1200238;2023-12-05 16:12:52.940;345,7;5;137980;3000;0;NULL;403,3;0;345,7;1;642;NULL;2023-12-05 16:34:43.510;NULL;NULL;NULL;NULL;2023-12-05 16:19:20.490;2023-12-05 16:25:57.487;1041311;1041326;467234;467243;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;434
1200237;2023-12-05 16:03:15.667;343,5;4;137980;3000;0;NULL;400,4;0;343,5;1;642;NULL;2023-12-05 16:27:44.003;NULL;NULL;NULL;NULL;2023-12-05 16:11:37.763;2023-12-05 16:18:21.880;1041294;1041309;467224;467234;1;1;kWh;m3;15;10;NULL;NULL;NULL;NULL;NULL;15;432
1200236;2023-12-05 15:58:49.740;517,9;2;137981;4000;0;NULL;604,3;0;517,9;1;604;NULL;2023-12-05 16:41:43.787;NULL;NULL;NULL;NULL;2023-12-05 16:27:25.097;2023-12-05 16:34:45.970;3813345;3813356;11365718;11367074;1;1;kWh;m3;11;1356;10173200;10173376;0,01;kWh;1,76;12,76;8846
1200235;2023-12-05 15:55:41.167;344,5;3;137980;3000;0;NULL;401,9;0;344,5;1;642;NULL;2023-12-05 16:17:44.227;NULL;NULL;NULL;NULL;2023-12-05 16:02:54.047;2023-12-05 16:09:20.510;1041272;1041288;467213;467223;1;1;kWh;m3;16;10;NULL;NULL;NULL;NULL;NULL;16;430
1200234;2023-12-05 15:45:02.910;350;2;137980;3000;0;NULL;401,9;0;350;1;642;NULL;2023-12-05 16:43:30.223;1;18;NULL;NULL;2023-12-05 15:54:54.373;2023-12-05 16:01:54.473;1041257;1041272;467202;467213;1;1;kWh;m3;15;11;NULL;NULL;NULL;NULL;NULL;15;428
1200233;2023-12-05 15:34:54.000;514,3;1;137981;4000;0;NULL;600,1;0;514,3;1;604;NULL;2023-12-05 16:33:43.027;NULL;NULL;NULL;NULL;2023-12-05 16:19:20.637;2023-12-05 16:26:30.847;3813334;3813343;11364327;11365718;1;1;kWh;m3;9;1391;10172867;10173177;0,01;kWh;3,1;12,1;8845
1200232;2023-12-05 15:27:03.000;343,6;1;137980;3000;0;NULL;400;0;343,6;1;642;NULL;2023-12-05 16:01:44.110;NULL;NULL;NULL;NULL;2023-12-05 15:43:55.847;2023-12-05 15:50:44.477;1041232;1041247;467190;467201;1;1;kWh;m3;15;11;NULL;NULL;NULL;NULL;NULL;15;426
1200231;2023-12-05 15:10:04.063;349;12;137977;3000;0;NULL;399,5;0;349;1;649;NULL;2023-12-05 15:43:43.057;NULL;NULL;4;NULL;2023-12-05 15:19:17.940;2023-12-05 15:27:52.527;1041176;1041195;467176;467184;1;1;kWh;m3;19;8;NULL;NULL;NULL;NULL;NULL;19;424
1200230;2023-12-05 15:00:29.417;349;11;137977;3000;0;NULL;397,7;0;348,8;0;649;NULL;2023-12-05 15:38:28.800;NULL;NULL;4;NULL;2023-12-05 15:09:18.507;2023-12-05 15:17:51.437;1041153;1041173;467167;467176;1;1;kWh;m3;20;9;NULL;NULL;NULL;NULL;NULL;20;422
1200229;2023-12-05 14:53:07.263;510,3;6;137979;4000;0;NULL;600,4;0;510,3;1;649;NULL;2023-12-05 16:16:44.940;NULL;NULL;NULL;NULL;2023-12-05 15:58:24.200;2023-12-05 16:05:41.080;3813310;3813319;11362982;11364327;1;1;kWh;m3;9;1345;10172494;10172623;0,01;kWh;1,29;10,29;8844
1200228;2023-12-05 14:50:47.333;350;10;137977;3000;0;NULL;399,8;0;350;1;650;NULL;2023-12-05 15:17:43.827;NULL;NULL;5;NULL;2023-12-05 14:59:31.850;2023-12-05 15:08:18.023;1041131;1041151;467159;467167;1;1;kWh;m3;20;8;NULL;NULL;NULL;NULL;NULL;20;420
1200227;2023-12-05 14:45:05.157;509,8;5;137979;4000;0;NULL;599,4;0;509,8;0;649;NULL;2023-12-05 16:09:03.127;NULL;NULL;NULL;NULL;2023-12-05 14:59:50.587;2023-12-05 15:06:50.220;3813248;3813258;11361726;11362982;1;1;kWh;m3;10;1256;10171452;10171580;0,01;kWh;1,28;11,28;8843
1200226;2023-12-05 14:40:42.800;350;9;137977;3000;0;NULL;399,8;0;350;1;650;NULL;2023-12-05 15:07:43.740;NULL;NULL;5;NULL;2023-12-05 14:49:58.930;2023-12-05 14:58:28.137;1041110;1041130;467150;467158;1;1;kWh;m3;20;8;NULL;NULL;NULL;NULL;NULL;20;418
1200225;2023-12-05 14:36:30.537;509,6;4;137979;4000;0;NULL;600,2001;0;509,6;1;651;NULL;2023-12-05 15:58:43.493;NULL;NULL;NULL;NULL;2023-12-05 14:51:50.850;2023-12-05 14:58:56.553;3813237;3813247;11360463;11361726;1;1;kWh;m3;10;1263;10171309;10171437;0,01;kWh;1,28;11,28;8841
1200224;2023-12-05 14:30:50.107;349;8;137977;3000;0;NULL;399,6;0;349;1;649;NULL;2023-12-05 14:57:43.360;NULL;NULL;2;NULL;2023-12-05 14:40:17.443;2023-12-05 14:48:42.893;1041088;1041108;467141;467150;1;1;kWh;m3;20;9;NULL;NULL;NULL;NULL;NULL;20;416
1200223;2023-12-05 14:26:50.883;510,1;3;137979;4000;0;NULL;600,5;0;510,1;0;651;NULL;2023-12-05 15:57:32.150;NULL;NULL;NULL;NULL;2023-12-05 14:44:00.740;2023-12-05 14:51:18.057;3813226;3813236;11359195;11360463;1;1;kWh;m3;10;1268;10171154;10171295;0,01;kWh;1,41;11,41;8840
1200222;2023-12-05 14:21:14.317;350;7;137977;3000;0;NULL;399,6;0;350;1;649;NULL;2023-12-05 14:48:43.760;NULL;NULL;2;NULL;2023-12-05 14:30:13.997;2023-12-05 14:38:49.720;1041066;1041086;467132;467141;1;1;kWh;m3;20;9;NULL;NULL;NULL;NULL;NULL;20;414
1200221;2023-12-05 14:13:56.797;509;2;137979;4000;0;NULL;600,2001;0;509;1;651;NULL;2023-12-05 14:49:43.617;NULL;NULL;NULL;NULL;2023-12-05 14:35:52.817;2023-12-05 14:43:17.090;3813215;3813225;11357899;11359195;1;1;kWh;m3;10;1296;10170812;10171120;0,01;kWh;3,08;13,08;8838
1200220;2023-12-05 14:11:40.947;347,8;6;137977;3000;0;NULL;399,5;0;347,8;1;654;NULL;2023-12-05 14:38:43.713;NULL;NULL;NULL;NULL;2023-12-05 14:20:41.080;2023-12-05 14:28:56.877;1041044;1041063;467124;467132;1;1;kWh;m3;19;8;NULL;NULL;NULL;NULL;NULL;19;412
1200219;2023-12-05 14:05:15.000;509,6;1;137979;4000;0;NULL;600;0;509,6;1;651;NULL;2023-12-05 14:38:43.737;NULL;NULL;NULL;NULL;2023-12-05 14:26:35.357;2023-12-05 14:33:27.593;3813203;3813212;11356580;11357899;1;1;kWh;m3;9;1319;10170707;10170768;0,01;kWh;0,61;9,61;8837
1200218;2023-12-05 14:01:40.943;347,9;5;137977;3000;0;NULL;399,5;0;347,9;1;654;NULL;2023-12-05 14:28:44.090;NULL;NULL;NULL;NULL;2023-12-05 14:10:40.300;2023-12-05 14:19:00.807;1041022;1041041;467115;467123;1;1;kWh;m3;19;8;NULL;NULL;NULL;NULL;NULL;19;410
1200217;2023-12-05 13:51:44.990;347,4;4;137977;3000;0;NULL;399,6;0;347,4;1;654;NULL;2023-12-05 14:18:43.490;NULL;NULL;NULL;NULL;2023-12-05 14:00:47.897;2023-12-05 14:09:25.897;1040999;1041019;467106;467114;1;1;kWh;m3;20;8;NULL;NULL;NULL;NULL;NULL;20;408
1200216;2023-12-05 13:41:31.243;347,8;3;137977;3000;0;NULL;399,7;0;347,8;1;653;NULL;2023-12-05 14:08:43.907;NULL;NULL;NULL;NULL;2023-12-05 13:50:55.770;2023-12-05 13:59:54.170;1040977;1040997;467097;467106;1;1;kWh;m3;20;9;NULL;NULL;NULL;NULL;NULL;20;407
1200215;2023-12-05 13:38:29.770;512,9;2;137978;4000;0;NULL;599,6;0;512,9;1;641;NULL;2023-12-05 14:22:44.473;NULL;NULL;NULL;NULL;2023-12-05 14:08:45.570;2023-12-05 14:16:23.297;3813181;3813192;11355181;11356580;1;1;kWh;m3;11;1399;10170219;10170398;0,01;kWh;1,79;12,79;8836
1200214;2023-12-05 13:30:51.553;347,5;2;137977;3000;0;NULL;399,8;0;347,5;1;653;NULL;2023-12-05 13:58:43.177;NULL;NULL;NULL;NULL;2023-12-05 13:40:43.213;2023-12-05 13:49:34.487;1040955;1040973;467087;467096;1;1;kWh;m3;18;9;NULL;NULL;NULL;NULL;NULL;18;405
1200213;2023-12-05 13:30:48.000;513,4;1;137978;4000;0;NULL;600,2;0;513,4;1;641;NULL;2023-12-05 14:13:44.883;NULL;NULL;NULL;NULL;2023-12-05 14:00:11.297;2023-12-05 14:07:48.077;3813169;3813180;11353680;11355181;1;1;kWh;m3;11;1501;10170068;10170202;0,01;kWh;1,34;12,34;8835
1200212;2023-12-05 13:22:55.000;348,4;1;137977;3000;0;NULL;399,6;0;348,4;1;653;NULL;2023-12-05 13:51:43.660;NULL;NULL;NULL;NULL;2023-12-05 13:30:16.503;2023-12-05 13:38:42.813;1040931;1040950;467077;467087;1;1;kWh;m3;19;10;NULL;NULL;NULL;NULL;NULL;19;403
1200211;2023-12-05 13:10:47.503;345;12;137976;3000;0;NULL;404,5;0;345;1;651;NULL;2023-12-05 13:34:44.020;NULL;NULL;NULL;NULL;2023-12-05 13:18:45.883;2023-12-05 13:25:29.890;1040906;1040920;467066;467075;1;1;kWh;m3;14;9;NULL;NULL;NULL;NULL;NULL;14;401
1200210;2023-12-05 13:02:04.587;344;11;137976;3000;0;NULL;403,5;0;344;1;649;NULL;2023-12-05 13:24:43.370;NULL;NULL;4;NULL;2023-12-05 13:09:48.333;2023-12-05 13:16:26.103;1040886;1040900;467056;467065;1;1;kWh;m3;14;9;NULL;NULL;NULL;NULL;NULL;14;399
1200209;2023-12-05 12:53:12.260;345;10;137976;3000;0;NULL;403,6;0;345;1;649;NULL;2023-12-05 13:16:44.283;NULL;NULL;4;NULL;2023-12-05 13:01:23.090;2023-12-05 13:07:53.070;1040866;1040881;467046;467055;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;397
1200208;2023-12-05 12:44:58.267;345,4;9;137976;3000;0;NULL;403,5;0;345,4;1;652;NULL;2023-12-05 13:07:44.993;NULL;NULL;NULL;NULL;2023-12-05 12:52:56.380;2023-12-05 12:58:56.080;1040847;1040861;467036;467045;1;1;kWh;m3;14;9;NULL;NULL;NULL;NULL;NULL;14;395
1200207;2023-12-05 12:36:28.570;343,8;8;137976;3000;0;NULL;402,5;0;343,8;1;652;NULL;2023-12-05 12:58:43.727;NULL;NULL;NULL;NULL;2023-12-05 12:43:38.990;2023-12-05 12:49:55.650;1040826;1040841;467027;467035;1;1;kWh;m3;15;8;NULL;NULL;NULL;NULL;NULL;15;393
1200206;2023-12-05 12:28:10.267;346,1;7;137976;3000;0;NULL;404,2;0;346,1;1;652;NULL;2023-12-05 12:50:44.410;NULL;NULL;NULL;NULL;2023-12-05 12:35:41.340;2023-12-05 12:41:53.593;1040809;1040823;467017;467026;1;1;kWh;m3;14;9;NULL;NULL;NULL;NULL;NULL;14;391
1200205;2023-12-05 12:19:45.607;346,7;6;137976;3000;0;NULL;404,1;0;346,7;1;652;NULL;2023-12-05 12:42:43.817;NULL;NULL;NULL;NULL;2023-12-05 12:27:27.820;2023-12-05 12:33:49.693;1040789;1040805;467007;467016;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;389
1200204;2023-12-05 12:11:44.420;347,4;5;137976;3000;0;NULL;404,3;0;347,4;1;651;NULL;2023-12-05 12:34:43.790;NULL;NULL;NULL;NULL;2023-12-05 12:18:56.403;2023-12-05 12:25:33.293;1040771;1040785;466998;467007;1;1;kWh;m3;14;9;NULL;NULL;NULL;NULL;NULL;14;388
1200203;2023-12-05 12:04:10.987;346;4;137976;3000;0;NULL;403,2;0;346;1;651;NULL;2023-12-05 12:26:43.877;NULL;NULL;NULL;NULL;2023-12-05 12:11:00.030;2023-12-05 12:17:44.930;1040752;1040768;466988;466997;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;386
1200202;2023-12-05 11:54:49.477;347,6;3;137976;3000;0;NULL;404,6;0;347,6;1;651;NULL;2023-12-05 12:18:45.133;NULL;NULL;NULL;NULL;2023-12-05 12:03:09.440;2023-12-05 12:09:46.867;1040733;1040750;466978;466988;1;1;kWh;m3;17;10;NULL;NULL;NULL;NULL;NULL;17;384
1200201;2023-12-05 11:42:53.910;346,1;2;137976;3000;0;NULL;403,2;0;346,1;1;651;NULL;2023-12-05 12:09:43.410;NULL;NULL;NULL;NULL;2023-12-05 11:53:43.953;2023-12-05 12:00:07.460;1040715;1040728;466967;466977;1;1;kWh;m3;13;10;NULL;NULL;NULL;NULL;NULL;13;382
1200200;2023-12-05 11:33:23.000;345,4;1;137976;3000;0;NULL;403,2;0;345,4;1;651;NULL;2023-12-05 12:01:43.370;NULL;NULL;NULL;NULL;2023-12-05 11:42:30.410;2023-12-05 11:49:25.187;1040689;1040704;466953;466965;1;1;kWh;m3;15;12;NULL;NULL;NULL;NULL;NULL;15;380
1200199;2023-12-05 11:19:03.540;348,7;3;137975;3000;0;NULL;402,9;0;348,7;1;629;NULL;2023-12-05 11:43:43.317;NULL;NULL;NULL;NULL;2023-12-05 11:27:52.540;2023-12-05 11:34:27.520;1040654;1040671;466940;466951;1;1;kWh;m3;17;11;NULL;NULL;NULL;NULL;NULL;17;378
1200198;2023-12-05 11:11:03.520;349,3;2;137975;3000;0;NULL;403,4;0;349,3;1;629;NULL;2023-12-05 11:34:43.320;NULL;NULL;NULL;NULL;2023-12-05 11:18:21.493;2023-12-05 11:25:25.457;1040634;1040649;466929;466940;1;1;kWh;m3;15;11;NULL;NULL;NULL;NULL;NULL;15;376
1200197;2023-12-05 10:59:19.000;347,3;1;137975;3000;0;NULL;401,3;0;347,3;1;629;NULL;2023-12-05 11:26:44.027;NULL;NULL;NULL;NULL;2023-12-05 11:10:19.280;2023-12-05 11:16:56.830;1040617;1040632;466915;466929;1;1;kWh;m3;15;14;NULL;NULL;NULL;NULL;NULL;15;374
1200196;2023-12-05 10:10:17.070;541,4;12;137974;4000;0;NULL;629,6;0;541,4;1;651;NULL;2023-12-05 10:51:43.383;NULL;NULL;NULL;NULL;2023-12-05 10:31:55.190;2023-12-05 10:42:33.347;3812991;3813006;11351634;11353006;1;1;kWh;m3;15;1372;10166493;10166908;0,01;kWh;4,15;19,15;8834
1200195;2023-12-05 09:57:51.073;541,2;11;137974;4000;0;NULL;629,4;0;541,2;1;651;NULL;2023-12-05 10:41:43.460;NULL;NULL;NULL;NULL;2023-12-05 10:20:58.460;2023-12-05 10:31:19.713;3812975;3812990;11350259;11351634;1;1;kWh;m3;15;1375;10166263;10166477;0,01;kWh;2,14;17,14;8833
1200194;2023-12-05 09:14:37.923;541,3;10;137974;4000;0;NULL;629,7;0;541,3;1;651;NULL;2023-12-05 10:27:43.243;NULL;NULL;NULL;NULL;2023-12-05 10:09:33.207;2023-12-05 10:19:53.817;3812959;3812974;11348860;11350259;1;1;kWh;m3;15;1399;10166036;10166241;0,01;kWh;2,05;17,05;8832
1200193;2023-12-05 09:03:31.203;542,2;9;137974;4000;0;NULL;629,4;0;542,2;1;651;NULL;2023-12-05 10:17:43.393;NULL;NULL;NULL;NULL;2023-12-05 09:57:14.183;2023-12-05 10:07:48.987;3812943;3812957;11347438;11348860;1;1;kWh;m3;14;1422;10165804;10166009;0,01;kWh;2,05;16,05;8831
1200192;2023-12-05 08:52:57.260;529;8;137974;4000;0;NULL;629,6;0;529;1;649;NULL;2023-12-05 12:33:12.390;1;24;NULL;NULL;2023-12-05 09:13:53.150;2023-12-05 09:24:26.090;3812895;3812910;11346069;11347438;1;1;kWh;m3;15;1369;10164948;10165178;0,01;kWh;2,3;17,3;NULL
1200191;2023-12-05 08:38:04.053;540,5;7;137974;4000;0;NULL;629,7;0;540,5;0;651;NULL;2023-12-05 09:55:46.583;NULL;NULL;NULL;NULL;2023-12-05 09:03:10.693;2023-12-05 09:12:56.053;3812878;3812894;11344698;11346069;1;1;kWh;m3;16;1371;10164569;10164892;0,01;kWh;3,23;19,23;8830
1200190;2023-12-05 08:27:05.950;540,6;6;137974;4000;0;NULL;629,4;0;540,6;1;651;NULL;2023-12-05 09:08:43.730;NULL;NULL;NULL;NULL;2023-12-05 08:51:36.933;2023-12-05 09:02:13.933;3812863;3812878;11343313;11344698;1;1;kWh;m3;15;1385;10164353;10164562;0,01;kWh;2,09;17,09;8827
